driver,elapsedTime,ECG
driver0,'0:00.432',0.054000000000000006
driver0,'0:00.433',0.054000000000000006
driver0,'0:00.433',0.049
driver0,'0:00.434',0.049
driver0,'0:00.434',0.049
driver0,'0:00.435',0.049
driver0,'0:00.435',0.061
driver0,'0:00.436',0.061
driver0,'0:00.436',0.061
driver0,'0:00.437',0.061
driver0,'0:00.438',0.054000000000000006
driver0,'0:00.438',0.054000000000000006
driver0,'0:00.439',0.054000000000000006
driver0,'0:00.439',0.054000000000000006
driver0,'0:00.440',0.06
driver0,'0:00.440',0.06
driver0,'0:00.441',0.06
driver0,'0:00.441',0.06
driver0,'0:00.442',0.061
driver0,'0:00.442',0.061
driver0,'0:00.443',0.061
driver0,'0:00.443',0.061
driver0,'0:00.444',0.054000000000000006
driver0,'0:00.444',0.054000000000000006
driver0,'0:00.445',0.054000000000000006
driver0,'0:00.445',0.054000000000000006
driver0,'0:00.446',0.054000000000000006
driver0,'0:00.446',0.054000000000000006
driver0,'0:00.447',0.054000000000000006
driver0,'0:00.447',0.054000000000000006
driver0,'0:00.448',0.067
driver0,'0:00.448',0.067
driver0,'0:00.449',0.067
driver0,'0:00.449',0.067
driver0,'0:00.450',0.061
driver0,'0:00.450',0.061
driver0,'0:00.451',0.061
driver0,'0:00.451',0.061
driver0,'0:00.452',0.065
driver0,'0:00.452',0.065
driver0,'0:00.453',0.065
driver0,'0:00.453',0.065
driver0,'0:00.454',0.067
driver0,'0:00.454',0.067
driver0,'0:00.455',0.067
driver0,'0:00.455',0.067
driver0,'0:00.456',0.057
driver0,'0:00.456',0.057
driver0,'0:00.457',0.057
driver0,'0:00.457',0.057
driver0,'0:00.458',0.063
driver0,'0:00.458',0.063
driver0,'0:00.459',0.063
driver0,'0:00.459',0.063
driver0,'0:00.460',0.057
driver0,'0:00.460',0.057
driver0,'0:00.461',0.057
driver0,'0:00.461',0.057
driver0,'0:00.462',0.052000000000000005
driver0,'0:00.462',0.052000000000000005
driver0,'0:00.463',0.052000000000000005
driver0,'0:00.463',0.052000000000000005
driver0,'0:00.464',0.055
driver0,'0:00.464',0.055
driver0,'0:00.465',0.055
driver0,'0:00.465',0.055
driver0,'0:00.466',0.049
driver0,'0:00.466',0.049
driver0,'0:00.467',0.049
driver0,'0:00.467',0.049
driver0,'0:00.468',0.067
driver0,'0:00.468',0.067
driver0,'0:00.469',0.067
driver0,'0:00.469',0.067
driver0,'0:00.470',0.061
driver0,'0:00.470',0.061
driver0,'0:00.471',0.061
driver0,'0:00.471',0.061
driver0,'0:00.472',0.056
driver0,'0:00.472',0.056
driver0,'0:00.473',0.056
driver0,'0:00.473',0.056
driver0,'0:00.474',0.05
driver0,'0:00.474',0.05
driver0,'0:00.475',0.05
driver0,'0:00.475',0.05
driver0,'0:00.476',0.055
driver0,'0:00.476',0.055
driver0,'0:00.477',0.055
driver0,'0:00.477',0.055
driver0,'0:00.478',0.049
driver0,'0:00.478',0.049
driver0,'0:00.479',0.049
driver0,'0:00.479',0.049
driver0,'0:00.480',0.05
driver0,'0:00.480',0.05
driver0,'0:00.481',0.05
driver0,'0:00.481',0.05
driver0,'0:00.482',0.054000000000000006
driver0,'0:00.482',0.054000000000000006
driver0,'0:00.483',0.054000000000000006
driver0,'0:00.483',0.054000000000000006
driver0,'0:00.484',0.063
driver0,'0:00.484',0.063
driver0,'0:00.485',0.063
driver0,'0:00.485',0.063
driver0,'0:00.486',0.048
driver0,'0:00.486',0.048
driver0,'0:00.487',0.048
driver0,'0:00.487',0.048
driver0,'0:00.488',0.057
driver0,'0:00.488',0.057
driver0,'0:00.489',0.057
driver0,'0:00.489',0.057
driver0,'0:00.490',0.04
driver0,'0:00.490',0.04
driver0,'0:00.491',0.04
driver0,'0:00.491',0.04
driver0,'0:00.492',0.06
driver0,'0:00.492',0.06
driver0,'0:00.493',0.06
driver0,'0:00.493',0.06
driver0,'0:00.494',0.048
driver0,'0:00.494',0.048
driver0,'0:00.495',0.048
driver0,'0:00.495',0.048
driver0,'0:00.496',0.032
driver0,'0:00.496',0.032
driver0,'0:00.497',0.032
driver0,'0:00.497',0.032
driver0,'0:00.498',0.044
driver0,'0:00.498',0.044
driver0,'0:00.499',0.044
driver0,'0:00.499',0.044
driver0,'0:00.500',0.038
driver0,'0:00.501',0.038
driver0,'0:00.501',0.038
driver0,'0:00.502',0.038
driver0,'0:00.502',0.035
driver0,'0:00.503',0.035
driver0,'0:00.503',0.035
driver0,'0:00.504',0.035
driver0,'0:00.504',0.04
driver0,'0:00.505',0.04
driver0,'0:00.505',0.04
driver0,'0:00.506',0.04
driver0,'0:00.506',0.032
driver0,'0:00.507',0.032
driver0,'0:00.507',0.032
driver0,'0:00.508',0.032
driver0,'0:00.508',0.015
driver0,'0:00.509',0.015
driver0,'0:00.509',0.015
driver0,'0:00.510',0.015
driver0,'0:00.510',0.023
driver0,'0:00.511',0.023
driver0,'0:00.511',0.023
driver0,'0:00.512',0.023
driver0,'0:00.512',0.035
driver0,'0:00.513',0.035
driver0,'0:00.513',0.035
driver0,'0:00.514',0.035
driver0,'0:00.514',0.012
driver0,'0:00.515',0.012
driver0,'0:00.515',0.012
driver0,'0:00.516',0.012
driver0,'0:00.516',0.016
driver0,'0:00.517',0.016
driver0,'0:00.517',0.016
driver0,'0:00.518',0.016
driver0,'0:00.518',0.022
driver0,'0:00.519',0.022
driver0,'0:00.519',0.022
driver0,'0:00.520',0.022
driver0,'0:00.520',0.006
driver0,'0:00.521',0.006
driver0,'0:00.521',0.006
driver0,'0:00.522',0.006
driver0,'0:00.522',-0.006999999999999999
driver0,'0:00.523',-0.006999999999999999
driver0,'0:00.523',-0.006999999999999999
driver0,'0:00.524',-0.006999999999999999
driver0,'0:00.524',-0.004
driver0,'0:00.525',-0.004
driver0,'0:00.525',-0.004
driver0,'0:00.526',-0.004
driver0,'0:00.526',-0.013
driver0,'0:00.527',-0.013
driver0,'0:00.527',-0.013
driver0,'0:00.528',-0.013
driver0,'0:00.528',-0.027000000000000003
driver0,'0:00.529',-0.027000000000000003
driver0,'0:00.529',-0.027000000000000003
driver0,'0:00.530',-0.027000000000000003
driver0,'0:00.530',-0.026
driver0,'0:00.531',-0.026
driver0,'0:00.531',-0.026
driver0,'0:00.532',-0.026
driver0,'0:00.532',-0.033
driver0,'0:00.533',-0.033
driver0,'0:00.533',-0.033
driver0,'0:00.534',-0.033
driver0,'0:00.534',-0.043
driver0,'0:00.535',-0.043
driver0,'0:00.535',-0.043
driver0,'0:00.536',-0.043
driver0,'0:00.536',-0.033
driver0,'0:00.537',-0.033
driver0,'0:00.537',-0.033
driver0,'0:00.538',-0.033
driver0,'0:00.538',-0.044
driver0,'0:00.539',-0.044
driver0,'0:00.539',-0.044
driver0,'0:00.540',-0.044
driver0,'0:00.540',-0.048
driver0,'0:00.541',-0.048
driver0,'0:00.541',-0.048
driver0,'0:00.542',-0.048
driver0,'0:00.542',-0.042
driver0,'0:00.543',-0.042
driver0,'0:00.543',-0.042
driver0,'0:00.544',-0.042
driver0,'0:00.544',-0.046
driver0,'0:00.545',-0.046
driver0,'0:00.545',-0.046
driver0,'0:00.546',-0.046
driver0,'0:00.546',-0.046
driver0,'0:00.547',-0.046
driver0,'0:00.547',-0.046
driver0,'0:00.548',-0.046
driver0,'0:00.548',-0.032
driver0,'0:00.549',-0.032
driver0,'0:00.549',-0.032
driver0,'0:00.550',-0.032
driver0,'0:00.550',-0.032
driver0,'0:00.551',-0.032
driver0,'0:00.551',-0.032
driver0,'0:00.552',-0.032
driver0,'0:00.552',-0.037000000000000005
driver0,'0:00.553',-0.037000000000000005
driver0,'0:00.553',-0.037000000000000005
driver0,'0:00.554',-0.037000000000000005
driver0,'0:00.554',-0.027000000000000003
driver0,'0:00.555',-0.027000000000000003
driver0,'0:00.555',-0.027000000000000003
driver0,'0:00.556',-0.027000000000000003
driver0,'0:00.556',-0.044
driver0,'0:00.557',-0.044
driver0,'0:00.557',-0.044
driver0,'0:00.558',-0.044
driver0,'0:00.558',-0.031
driver0,'0:00.559',-0.031
driver0,'0:00.559',-0.031
driver0,'0:00.560',-0.031
driver0,'0:00.560',-0.031
driver0,'0:00.561',-0.031
driver0,'0:00.561',-0.031
driver0,'0:00.562',-0.031
driver0,'0:00.563',-0.021
driver0,'0:00.563',-0.021
driver0,'0:00.564',-0.021
driver0,'0:00.564',-0.021
driver0,'0:00.565',-0.042
driver0,'0:00.565',-0.042
driver0,'0:00.566',-0.042
driver0,'0:00.566',-0.042
driver0,'0:00.567',-0.027000000000000003
driver0,'0:00.567',-0.027000000000000003
driver0,'0:00.568',-0.027000000000000003
driver0,'0:00.568',-0.027000000000000003
driver0,'0:00.569',-0.021
driver0,'0:00.569',-0.021
driver0,'0:00.570',-0.021
driver0,'0:00.570',-0.021
driver0,'0:00.571',-0.027000000000000003
driver0,'0:00.571',-0.027000000000000003
driver0,'0:00.572',-0.027000000000000003
driver0,'0:00.572',-0.027000000000000003
driver0,'0:00.573',-0.022
driver0,'0:00.573',-0.022
driver0,'0:00.574',-0.022
driver0,'0:00.574',-0.022
driver0,'0:00.575',-0.009000000000000001
driver0,'0:00.575',-0.009000000000000001
driver0,'0:00.576',-0.009000000000000001
driver0,'0:00.576',-0.009000000000000001
driver0,'0:00.577',-0.01
driver0,'0:00.577',-0.01
driver0,'0:00.578',-0.01
driver0,'0:00.578',-0.01
driver0,'0:00.579',-0.027000000000000003
driver0,'0:00.579',-0.027000000000000003
driver0,'0:00.580',-0.027000000000000003
driver0,'0:00.580',-0.027000000000000003
driver0,'0:00.581',-0.004
driver0,'0:00.581',-0.004
driver0,'0:00.582',-0.004
driver0,'0:00.582',-0.004
driver0,'0:00.583',0.002
driver0,'0:00.583',0.002
driver0,'0:00.584',0.002
driver0,'0:00.584',0.002
driver0,'0:00.585',-0.017
driver0,'0:00.585',-0.017
driver0,'0:00.586',-0.017
driver0,'0:00.586',-0.017
driver0,'0:00.587',-0.015
driver0,'0:00.587',-0.015
driver0,'0:00.588',-0.015
driver0,'0:00.588',-0.015
driver0,'0:00.589',-0.018000000000000002
driver0,'0:00.589',-0.018000000000000002
driver0,'0:00.590',-0.018000000000000002
driver0,'0:00.590',-0.018000000000000002
driver0,'0:00.591',-0.004
driver0,'0:00.591',-0.004
driver0,'0:00.592',-0.004
driver0,'0:00.592',-0.004
driver0,'0:00.593',0.004
driver0,'0:00.593',0.004
driver0,'0:00.594',0.004
driver0,'0:00.594',0.004
driver0,'0:00.595',0.006
driver0,'0:00.595',0.006
driver0,'0:00.596',0.006
driver0,'0:00.596',0.006
driver0,'0:00.597',-0.002
driver0,'0:00.597',-0.002
driver0,'0:00.598',-0.002
driver0,'0:00.598',-0.002
driver0,'0:00.599',-0.006999999999999999
driver0,'0:00.599',-0.006999999999999999
driver0,'0:00.600',-0.006999999999999999
driver0,'0:00.600',-0.006999999999999999
driver0,'0:00.601',-0.013
driver0,'0:00.601',-0.013
driver0,'0:00.602',-0.013
driver0,'0:00.602',-0.013
driver0,'0:00.603',-0.001
driver0,'0:00.603',-0.001
driver0,'0:00.604',-0.001
driver0,'0:00.604',-0.001
driver0,'0:00.605',-0.002
driver0,'0:00.605',-0.002
driver0,'0:00.606',-0.002
driver0,'0:00.606',-0.002
driver0,'0:00.607',-0.012
driver0,'0:00.607',-0.012
driver0,'0:00.608',-0.012
driver0,'0:00.608',-0.012
driver0,'0:00.609',-0.002
driver0,'0:00.609',-0.002
driver0,'0:00.610',-0.002
driver0,'0:00.610',-0.002
driver0,'0:00.611',-0.004
driver0,'0:00.611',-0.004
driver0,'0:00.612',-0.004
driver0,'0:00.612',-0.004
driver0,'0:00.613',0.004
driver0,'0:00.613',0.004
driver0,'0:00.614',0.004
driver0,'0:00.614',0.004
driver0,'0:00.615',-0.006
driver0,'0:00.615',-0.006
driver0,'0:00.616',-0.006
driver0,'0:00.616',-0.006
driver0,'0:00.617',-0.001
driver0,'0:00.617',-0.001
driver0,'0:00.618',-0.001
driver0,'0:00.618',-0.001
driver0,'0:00.619',0.002
driver0,'0:00.619',0.002
driver0,'0:00.620',0.002
driver0,'0:00.620',0.002
driver0,'0:00.621',0.002
driver0,'0:00.621',0.002
driver0,'0:00.622',0.002
driver0,'0:00.622',0.002
driver0,'0:00.623',0.006
driver0,'0:00.623',0.006
driver0,'0:00.624',0.006
driver0,'0:00.624',0.006
driver0,'0:00.625',0.004
driver0,'0:00.626',0.004
driver0,'0:00.626',0.004
driver0,'0:00.627',0.004
driver0,'0:00.627',0.002
driver0,'0:00.628',0.002
driver0,'0:00.628',0.002
driver0,'0:00.629',0.002
driver0,'0:00.629',0.0
driver0,'0:00.630',0.0
driver0,'0:00.630',0.0
driver0,'0:00.631',0.0
driver0,'0:00.631',0.006
driver0,'0:00.632',0.006
driver0,'0:00.632',0.006
driver0,'0:00.633',0.006
driver0,'0:00.633',0.009000000000000001
driver0,'0:00.634',0.009000000000000001
driver0,'0:00.634',0.009000000000000001
driver0,'0:00.635',0.009000000000000001
driver0,'0:00.635',0.009000000000000001
driver0,'0:00.636',0.009000000000000001
driver0,'0:00.636',0.009000000000000001
driver0,'0:00.637',0.009000000000000001
driver0,'0:00.637',0.013
driver0,'0:00.638',0.013
driver0,'0:00.638',0.013
driver0,'0:00.639',0.013
driver0,'0:00.639',0.018000000000000002
driver0,'0:00.640',0.018000000000000002
driver0,'0:00.640',0.018000000000000002
driver0,'0:00.641',0.018000000000000002
driver0,'0:00.641',0.006999999999999999
driver0,'0:00.642',0.006999999999999999
driver0,'0:00.642',0.006999999999999999
driver0,'0:00.643',0.006999999999999999
driver0,'0:00.643',0.016
driver0,'0:00.644',0.016
driver0,'0:00.644',0.016
driver0,'0:00.645',0.016
driver0,'0:00.645',0.023
driver0,'0:00.646',0.023
driver0,'0:00.646',0.023
driver0,'0:00.647',0.023
driver0,'0:00.647',0.018000000000000002
driver0,'0:00.648',0.018000000000000002
driver0,'0:00.648',0.018000000000000002
driver0,'0:00.649',0.018000000000000002
driver0,'0:00.649',0.02
driver0,'0:00.650',0.02
driver0,'0:00.650',0.02
driver0,'0:00.651',0.02
driver0,'0:00.651',0.023
driver0,'0:00.652',0.023
driver0,'0:00.652',0.023
driver0,'0:00.653',0.023
driver0,'0:00.653',0.022
driver0,'0:00.654',0.022
driver0,'0:00.654',0.022
driver0,'0:00.655',0.022
driver0,'0:00.655',0.006
driver0,'0:00.656',0.006
driver0,'0:00.656',0.006
driver0,'0:00.657',0.006
driver0,'0:00.657',0.02
driver0,'0:00.658',0.02
driver0,'0:00.658',0.02
driver0,'0:00.659',0.02
driver0,'0:00.659',0.018000000000000002
driver0,'0:00.660',0.018000000000000002
driver0,'0:00.660',0.018000000000000002
driver0,'0:00.661',0.018000000000000002
driver0,'0:00.661',0.02
driver0,'0:00.662',0.02
driver0,'0:00.662',0.02
driver0,'0:00.663',0.02
driver0,'0:00.663',0.015
driver0,'0:00.664',0.015
driver0,'0:00.664',0.015
driver0,'0:00.665',0.015
driver0,'0:00.665',0.011
driver0,'0:00.666',0.011
driver0,'0:00.666',0.011
driver0,'0:00.667',0.011
driver0,'0:00.667',0.011
driver0,'0:00.668',0.011
driver0,'0:00.668',0.011
driver0,'0:00.669',0.011
driver0,'0:00.669',0.006
driver0,'0:00.670',0.006
driver0,'0:00.670',0.006
driver0,'0:00.671',0.006
driver0,'0:00.671',0.001
driver0,'0:00.672',0.001
driver0,'0:00.672',0.001
driver0,'0:00.673',0.001
driver0,'0:00.673',0.004
driver0,'0:00.674',0.004
driver0,'0:00.674',0.004
driver0,'0:00.675',0.004
driver0,'0:00.675',0.004
driver0,'0:00.676',0.004
driver0,'0:00.676',0.004
driver0,'0:00.677',0.004
driver0,'0:00.677',-0.001
driver0,'0:00.678',-0.001
driver0,'0:00.678',-0.001
driver0,'0:00.679',-0.001
driver0,'0:00.679',-0.005
driver0,'0:00.680',-0.005
driver0,'0:00.680',-0.005
driver0,'0:00.681',-0.005
driver0,'0:00.681',0.0
driver0,'0:00.682',0.0
driver0,'0:00.682',0.0
driver0,'0:00.683',0.0
driver0,'0:00.683',-0.004
driver0,'0:00.684',-0.004
driver0,'0:00.684',-0.004
driver0,'0:00.685',-0.004
driver0,'0:00.685',0.0
driver0,'0:00.686',0.0
driver0,'0:00.686',0.0
driver0,'0:00.687',0.0
driver0,'0:00.688',0.011
driver0,'0:00.688',0.011
driver0,'0:00.689',0.011
driver0,'0:00.689',0.011
driver0,'0:00.690',-0.005
driver0,'0:00.690',-0.005
driver0,'0:00.691',-0.005
driver0,'0:00.691',-0.005
driver0,'0:00.692',-0.002
driver0,'0:00.692',-0.002
driver0,'0:00.693',-0.002
driver0,'0:00.693',-0.002
driver0,'0:00.694',0.001
driver0,'0:00.694',0.001
driver0,'0:00.695',0.001
driver0,'0:00.695',0.001
driver0,'0:00.696',0.002
driver0,'0:00.696',0.002
driver0,'0:00.697',0.002
driver0,'0:00.697',0.002
driver0,'0:00.698',0.005
driver0,'0:00.698',0.005
driver0,'0:00.699',0.005
driver0,'0:00.699',0.005
driver0,'0:00.700',0.001
driver0,'0:00.700',0.001
driver0,'0:00.701',0.001
driver0,'0:00.701',0.001
driver0,'0:00.702',0.004
driver0,'0:00.702',0.004
driver0,'0:00.703',0.004
driver0,'0:00.703',0.004
driver0,'0:00.704',0.005
driver0,'0:00.704',0.005
driver0,'0:00.705',0.005
driver0,'0:00.705',0.005
driver0,'0:00.706',0.013
driver0,'0:00.706',0.013
driver0,'0:00.707',0.013
driver0,'0:00.707',0.013
driver0,'0:00.708',0.017
driver0,'0:00.708',0.017
driver0,'0:00.709',0.017
driver0,'0:00.709',0.017
driver0,'0:00.710',0.011
driver0,'0:00.710',0.011
driver0,'0:00.711',0.011
driver0,'0:00.711',0.011
driver0,'0:00.712',0.012
driver0,'0:00.712',0.012
driver0,'0:00.713',0.012
driver0,'0:00.713',0.012
driver0,'0:00.714',0.015
driver0,'0:00.714',0.015
driver0,'0:00.715',0.015
driver0,'0:00.715',0.015
driver0,'0:00.716',0.01
driver0,'0:00.716',0.01
driver0,'0:00.717',0.01
driver0,'0:00.717',0.01
driver0,'0:00.718',0.016
driver0,'0:00.718',0.016
driver0,'0:00.719',0.016
driver0,'0:00.719',0.016
driver0,'0:00.720',0.017
driver0,'0:00.720',0.017
driver0,'0:00.721',0.017
driver0,'0:00.721',0.017
driver0,'0:00.722',0.01
driver0,'0:00.722',0.01
driver0,'0:00.723',0.01
driver0,'0:00.723',0.01
driver0,'0:00.724',0.013
driver0,'0:00.724',0.013
driver0,'0:00.725',0.013
driver0,'0:00.725',0.013
driver0,'0:00.726',0.013
driver0,'0:00.726',0.013
driver0,'0:00.727',0.013
driver0,'0:00.727',0.013
driver0,'0:00.728',0.032
driver0,'0:00.728',0.032
driver0,'0:00.729',0.032
driver0,'0:00.729',0.032
driver0,'0:00.730',0.006999999999999999
driver0,'0:00.730',0.006999999999999999
driver0,'0:00.731',0.006999999999999999
driver0,'0:00.731',0.006999999999999999
driver0,'0:00.732',0.006999999999999999
driver0,'0:00.732',0.006999999999999999
driver0,'0:00.733',0.006999999999999999
driver0,'0:00.733',0.006999999999999999
driver0,'0:00.734',0.012
driver0,'0:00.734',0.012
driver0,'0:00.735',0.012
driver0,'0:00.735',0.012
driver0,'0:00.736',0.018000000000000002
driver0,'0:00.736',0.018000000000000002
driver0,'0:00.737',0.018000000000000002
driver0,'0:00.737',0.018000000000000002
driver0,'0:00.738',0.012
driver0,'0:00.738',0.012
driver0,'0:00.739',0.012
driver0,'0:00.739',0.012
driver0,'0:00.740',0.016
driver0,'0:00.740',0.016
driver0,'0:00.741',0.016
driver0,'0:00.741',0.016
driver0,'0:00.742',0.016
driver0,'0:00.742',0.016
driver0,'0:00.743',0.016
driver0,'0:00.743',0.016
driver0,'0:00.744',0.01
driver0,'0:00.744',0.01
driver0,'0:00.745',0.01
driver0,'0:00.745',0.01
driver0,'0:00.746',0.011
driver0,'0:00.746',0.011
driver0,'0:00.747',0.011
driver0,'0:00.747',0.011
driver0,'0:00.748',0.006
driver0,'0:00.748',0.006
driver0,'0:00.749',0.006
driver0,'0:00.749',0.006
driver0,'0:00.750',0.022
driver0,'0:00.751',0.022
driver0,'0:00.751',0.022
driver0,'0:00.752',0.022
driver0,'0:00.752',0.009000000000000001
driver0,'0:00.753',0.009000000000000001
driver0,'0:00.753',0.009000000000000001
driver0,'0:00.754',0.009000000000000001
driver0,'0:00.754',0.01
driver0,'0:00.755',0.01
driver0,'0:00.755',0.01
driver0,'0:00.756',0.01
driver0,'0:00.756',0.01
driver0,'0:00.757',0.01
driver0,'0:00.757',0.01
driver0,'0:00.758',0.01
driver0,'0:00.758',0.015
driver0,'0:00.759',0.015
driver0,'0:00.759',0.015
driver0,'0:00.760',0.015
driver0,'0:00.760',0.011
driver0,'0:00.761',0.011
driver0,'0:00.761',0.011
driver0,'0:00.762',0.011
driver0,'0:00.762',0.022
driver0,'0:00.763',0.022
driver0,'0:00.763',0.022
driver0,'0:00.764',0.022
driver0,'0:00.764',0.018000000000000002
driver0,'0:00.765',0.018000000000000002
driver0,'0:00.765',0.018000000000000002
driver0,'0:00.766',0.018000000000000002
driver0,'0:00.766',0.027000000000000003
driver0,'0:00.767',0.027000000000000003
driver0,'0:00.767',0.027000000000000003
driver0,'0:00.768',0.027000000000000003
driver0,'0:00.768',0.046
driver0,'0:00.769',0.046
driver0,'0:00.769',0.046
driver0,'0:00.770',0.046
driver0,'0:00.770',0.085
driver0,'0:00.771',0.085
driver0,'0:00.771',0.085
driver0,'0:00.772',0.085
driver0,'0:00.772',0.098
driver0,'0:00.773',0.098
driver0,'0:00.773',0.098
driver0,'0:00.774',0.098
driver0,'0:00.774',0.118
driver0,'0:00.775',0.118
driver0,'0:00.775',0.118
driver0,'0:00.776',0.118
driver0,'0:00.776',0.123
driver0,'0:00.777',0.123
driver0,'0:00.777',0.123
driver0,'0:00.778',0.123
driver0,'0:00.778',0.142
driver0,'0:00.779',0.142
driver0,'0:00.779',0.142
driver0,'0:00.780',0.142
driver0,'0:00.780',0.131
driver0,'0:00.781',0.131
driver0,'0:00.781',0.131
driver0,'0:00.782',0.131
driver0,'0:00.782',0.122
driver0,'0:00.783',0.122
driver0,'0:00.783',0.122
driver0,'0:00.784',0.122
driver0,'0:00.784',0.048
driver0,'0:00.785',0.048
driver0,'0:00.785',0.048
driver0,'0:00.786',0.048
driver0,'0:00.786',-0.114
driver0,'0:00.787',-0.114
driver0,'0:00.787',-0.114
driver0,'0:00.788',-0.114
driver0,'0:00.788',-0.276
driver0,'0:00.789',-0.276
driver0,'0:00.789',-0.276
driver0,'0:00.790',-0.276
driver0,'0:00.790',-0.504
driver0,'0:00.791',-0.504
driver0,'0:00.791',-0.504
driver0,'0:00.792',-0.504
driver0,'0:00.792',-0.7559999999999999
driver0,'0:00.793',-0.7559999999999999
driver0,'0:00.793',-0.7559999999999999
driver0,'0:00.794',-0.7559999999999999
driver0,'0:00.794',-0.988
driver0,'0:00.795',-0.988
driver0,'0:00.795',-0.988
driver0,'0:00.796',-0.988
driver0,'0:00.796',-1.177
driver0,'0:00.797',-1.177
driver0,'0:00.797',-1.177
driver0,'0:00.798',-1.177
driver0,'0:00.798',-1.337
driver0,'0:00.799',-1.337
driver0,'0:00.799',-1.337
driver0,'0:00.800',-1.337
driver0,'0:00.800',-1.371
driver0,'0:00.801',-1.371
driver0,'0:00.801',-1.371
driver0,'0:00.802',-1.371
driver0,'0:00.802',-1.304
driver0,'0:00.803',-1.304
driver0,'0:00.803',-1.304
driver0,'0:00.804',-1.304
driver0,'0:00.804',-1.188
driver0,'0:00.805',-1.188
driver0,'0:00.805',-1.188
driver0,'0:00.806',-1.188
driver0,'0:00.806',-1.072
driver0,'0:00.807',-1.072
driver0,'0:00.807',-1.072
driver0,'0:00.808',-1.072
driver0,'0:00.808',-0.914
driver0,'0:00.809',-0.914
driver0,'0:00.809',-0.914
driver0,'0:00.810',-0.914
driver0,'0:00.810',-0.745
driver0,'0:00.811',-0.745
driver0,'0:00.811',-0.745
driver0,'0:00.812',-0.745
driver0,'0:00.813',-0.465
driver0,'0:00.813',-0.465
driver0,'0:00.814',-0.465
driver0,'0:00.814',-0.465
driver0,'0:00.815',-0.231
driver0,'0:00.815',-0.231
driver0,'0:00.816',-0.231
driver0,'0:00.816',-0.231
driver0,'0:00.817',-0.123
driver0,'0:00.817',-0.123
driver0,'0:00.818',-0.123
driver0,'0:00.818',-0.123
driver0,'0:00.819',-0.07200000000000001
driver0,'0:00.819',-0.07200000000000001
driver0,'0:00.820',-0.07200000000000001
driver0,'0:00.820',-0.07200000000000001
driver0,'0:00.821',-0.04
driver0,'0:00.821',-0.04
driver0,'0:00.822',-0.04
driver0,'0:00.822',-0.04
driver0,'0:00.823',-0.029
driver0,'0:00.823',-0.029
driver0,'0:00.824',-0.029
driver0,'0:00.824',-0.029
driver0,'0:00.825',0.001
driver0,'0:00.825',0.001
driver0,'0:00.826',0.001
driver0,'0:00.826',0.001
driver0,'0:00.827',0.021
driver0,'0:00.827',0.021
driver0,'0:00.828',0.021
